ID,collection_date,longitude,latitude
560,2024-09-19,3996039.05786599,2955671.26412145
561,2024-09-15,4000889.28624531,2944820.70873701
562,2024-08-29,3992036.09360106,2974633.60653534
563,2024-09-17,3990805.03065394,2952773.31234669
564,2024-09-14,3997008.45390019,2958920.7989073
565,2024-09-16,4017919.36165564,2966874.15468887
566,2024-08-30,4010099.646611,2956458.5817247
567,2024-09-15,4010689.77679909,2957472.16295627
568,2024-09-22,3998511.09075664,2941315.5424857
569,2024-09-18,4007328.87418018,2956615.06136553
570,2024-09-10,3999435.39015877,2956356.57104503
571,2024-09-01,3997009.494882,2957981.63635163
572,2024-09-03,4019209.74481691,2966094.34384467
573,2024-09-16,3998596.07088006,2981165.45359568
574,2024-09-16,3996413.7754357,2958039.48972047
575,2024-09-20,4002796.68881979,2950584.6983053
576,2024-09-19,4014206.29913981,2968674.21218126
577,2024-09-20,4004059.32183166,2956799.38948426
578,2024-09-07,4003003.65479208,2960047.40731614
579,2024-09-17,4012140.23000853,2955603.89053144
580,2024-09-20,4011264.50696296,2931367.64530594
581,2024-09-19,3993596.33107365,2956173.54407276
582,2024-09-02,4020317.9602902,2964902.00705126
583,2024-09-19,4004487.03874545,2940983.21523549
584,2024-09-01,4009553.82133034,2945449.0755324
585,2024-09-19,3989695.711183,2974799.98965221
586,2024-09-04,3990211.35426104,2931470.19857824
587,2024-09-21,4009771.11452838,2951937.42677067
588,2024-09-06,3996135.85457258,2942131.15908899
589,2024-09-07,4012602.95156943,2958895.61847896
590,2024-09-21,4003298.76308577,2952827.46539391
591,2024-09-17,4008991.38284363,2954856.4599921
592,2024-09-18,4003486.42467449,2957040.07627521
593,2024-09-21,3999853.32100757,2954983.49159255
594,2024-09-17,4012381.63141462,2959005.4424554
595,2024-09-20,3999892.87444773,2967281.86114473
596,2024-09-17,3998110.11665176,2944825.9264302
597,2024-09-18,4004857.59501746,2953393.76067286
598,2024-09-17,4008585.50211553,2942078.74953945
599,2024-09-20,4000635.17230515,2952846.75788111
600,2024-09-19,4013796.47608703,2952090.00860386
601,2024-09-19,4004139.30865796,2957044.78557946
602,2024-09-06,3999629.15883221,2959529.33634215
603,2024-09-13,3995867.58439554,2943936.75690124
604,2024-09-04,4018971.45545946,2965007.69046292
605,2024-09-23,4004463.80341447,2968855.34755427
606,2024-09-19,3998747.75900085,2978515.08732129
607,2024-09-23,3990935.51632767,2975255.70469102
608,2024-09-19,4002581.21608256,2955436.28062437
609,2024-09-11,3998102.99094545,2959212.37993765
610,2024-09-01,4004159.99038983,2953672.75243019
611,2024-09-21,4003877.92105693,2949900.6689652
612,2024-09-22,4004155.40319046,2954047.20275322
613,2024-09-19,3990259.02814863,2940642.24615667
614,2024-09-23,3995658.62841167,2963100.78276495
615,2024-09-24,3988330.87366324,2978263.85562449
616,2024-09-25,4006076.26519996,2977964.97693753
617,2024-09-20,4002382.42681463,2972263.95714387
618,2024-09-26,4007495.86231467,2938799.54853748
619,2024-09-26,3995023.34112772,2967307.0496963
620,2024-09-21,3998687.91058534,2973298.25859862
621,2024-09-15,3999612.13658843,2943076.24436046
622,2024-09-25,4001788.46256756,2954177.98542745
623,2024-09-03,3994129.37835187,2941465.73591896
624,2024-09-25,4000977.95993624,2951731.2722928
625,2024-09-21,4010159.03070908,2955040.62586306
626,2024-09-23,4000717.1232253,2968372.45625983
627,2024-09-25,3998066.57136025,2966406.91596869
628,2024-09-18,3984374.21094973,2962061.56293177
629,2024-09-24,3996245.710317,2944850.09533708
630,2024-09-04,3991492.91163071,2957349.17308217
631,2024-09-13,4017071.90266876,2964656.64466009
632,2024-09-22,4017985.62512993,2967606.25292623
633,2024-09-24,3993231.49957319,2975266.85531365
634,2024-09-27,4004523.21353682,2954746.54082179
635,2024-09-25,4005756.51180184,2967547.30211003
636,2024-09-04,4002104.75233224,2958891.35949746
637,2024-09-03,4002010.38625058,2954732.77483748
638,2024-09-25,4008727.28970359,2958115.37561854
639,2024-09-21,4003484.71392498,2952575.57419134
640,2024-09-15,4003395.88502493,2956288.8217899
641,2024-09-16,3986597.78267245,2961318.40158583
642,2024-09-26,4010110.54785165,2959611.29151577
643,2024-09-05,3997714.89266956,2957079.30887489
644,2024-09-26,4009657.6515213,2953123.26778765
645,2024-09-26,4003062.29748656,2953542.13330109
646,2024-09-22,4000100.00676159,2969643.89901166
647,2024-09-23,3987308.17005316,2968066.18723251
648,2024-09-29,4018860.10574887,2966681.28301682
649,2024-09-11,4005324.36339395,2955798.80738904
650,2024-09-12,4005387.30439274,2954283.32949906
651,2024-09-28,4010510.28919216,2959425.07693122
652,2024-09-23,4002713.86740792,2953011.84252882
653,2024-09-25,4001787.86616102,2957120.13239653
654,2024-09-18,4004455.25207003,2957684.3943868
655,2024-09-24,4008707.76515658,2957451.95261027
656,2024-09-14,4017044.8733682,2965311.73600138
657,2024-09-20,4005498.91611454,2953410.96782832
658,2024-09-30,4003297.50101236,2949387.13366575
659,2024-09-11,4002144.16987343,2974268.0560249
660,2024-10-01,3997593.53272805,2941493.08504017
661,2024-09-17,4009143.96489575,2957189.2796504
662,2024-09-25,4013594.58232696,2955708.12128626
663,2024-09-09,3997749.92099686,2945581.25129633
664,2024-09-29,4007332.1724449,2955038.17566261
665,2024-09-27,3995503.64922717,2957494.5260118
666,2024-09-19,3998745.20900777,2968637.17512864
667,2024-09-12,4005939.89732113,2952120.09510624
668,2024-09-13,3994243.44833955,2958462.12282798
669,2024-09-27,3994556.70936887,2956632.77709075
670,2024-09-29,4004470.69353187,2951504.09082065
671,2024-09-25,3999099.78177699,2953326.8185069
672,2024-09-09,4003767.17455731,2947393.90288825
673,2024-09-25,4000649.57380251,2940517.72644523
674,2024-09-30,4007682.43426257,2954246.83019311
675,2024-09-06,3997543.85272518,2944136.7779447
676,2024-09-28,3995792.31207196,2956970.20056638
677,2024-09-25,4002449.48114657,2953026.31064766
678,2024-09-27,4004907.35670133,2969676.06622508
679,2024-09-07,4007421.33386102,2956139.9093725
680,2024-09-14,3994933.00582134,2970314.51706237
681,2024-09-14,4000315.07893455,2955392.98975749
682,2024-09-26,4015021.7997704,2961798.65279817
683,2024-09-29,4002502.57303596,2959306.60982999
684,2024-09-13,4005700.4646697,2956592.77735114
685,2024-09-12,4005082.1876643,2957613.86625445
686,2024-09-25,4006564.90725487,2951511.66905345
687,2024-09-14,4003414.39014516,2956116.41612531
688,2024-09-27,3993284.48159279,2954473.98902079
689,2024-09-04,4001492.62768123,2955566.33596611
690,2024-09-29,3982803.03211362,2954623.83220515
691,2024-09-16,4005930.00033322,2957600.32814539
692,2024-09-27,3997421.0082164,2939520.93326842
693,2024-09-30,4010515.03082239,2939810.29697392
694,2024-09-25,3995277.61830668,2955697.44585138
695,2024-09-27,3996626.39187302,2944847.79135884
696,2024-09-26,4010341.00918311,2964703.57713681
697,2024-09-30,4011211.03266332,2955831.62752946
698,2024-09-10,3999230.12010108,2957160.61547385
699,2024-09-28,3999753.70569231,2956133.29485516
700,2024-10-03,4003186.38563344,2952876.77306805
701,2024-09-28,3996003.80818924,2953900.32010239
702,2024-09-11,3996135.26169985,2981640.84479831
703,2024-10-01,3992683.97352896,2984554.14892765
704,2024-09-27,3995024.1983963,2955510.55446681
705,2024-10-01,3997633.05316111,2955043.6236019
706,2024-09-29,4008686.44850423,2955838.75905032
707,2024-09-29,3998679.90838013,2954740.87550064
708,2024-09-28,3991552.15481651,2930297.09948485
709,2024-09-30,4003121.22559385,2955476.66891381
710,2024-09-20,3998767.97340452,2953198.97369588
711,2024-09-27,3999442.9627338,2969818.54231861
712,2024-09-27,4011170.89686283,2981863.22540684
713,2024-09-28,4007738.56547078,2957672.2148264
714,2024-10-05,3992614.18377356,2933708.74851168
715,2024-09-23,4007642.50571441,2957385.74810179
716,2024-10-03,3999427.20186099,2969023.4647238
717,2024-09-10,3999133.6828731,2970813.97170596
718,2024-10-01,4005022.17543807,2957674.49943076
719,2024-10-01,3997108.99549331,2944921.67939773
720,2024-09-21,4007203.5034799,2939851.32382475
721,2024-10-05,3995292.24838349,2956416.05634464
722,2024-10-02,3997169.88129788,2943329.22126008
723,2024-09-22,4000301.66834154,2957362.48209424
724,2024-10-02,4016105.6611883,2977559.16670697
725,2024-09-28,4006607.21008745,2955550.18526591
726,2024-09-27,4001298.38034843,2924362.46684067
727,2024-10-03,3997692.96690526,2957347.154157
728,2024-09-30,3998911.37873861,2979250.85749193
729,2024-10-02,4004123.35532205,2954650.6819014
730,2024-10-03,3998091.48598531,2959222.14108857
731,2024-10-02,4006826.3940956,2976762.73651282
732,2024-09-28,3983125.79977411,2961813.33686917
733,2024-10-04,4005445.81646513,2955262.24212261
734,2024-09-11,4019181.13941519,2941972.74302635
735,2024-09-12,4003640.59145998,2955462.64630873
736,2024-09-29,3997989.33350508,2944220.36940565
737,2024-09-30,4002157.22501998,2958051.04226629
738,2024-10-01,4005565.56973306,2959291.86127746
739,2024-09-09,3997582.74458854,2940793.55133607
740,2024-09-29,3998228.07005259,2970097.2939978
741,2024-10-04,4000923.23542498,2956528.34110721
742,2024-09-19,4003981.11700213,2955331.40000739
743,2024-10-01,4009880.89956538,2957726.81037208
744,2024-10-03,4002863.64843575,2953577.10407936
745,2024-10-04,3985007.10326986,2959703.23855293
746,2024-09-19,3994305.69220947,2956383.07376064
747,2024-09-24,4003679.8326634,2947439.07339216
748,2024-09-27,4000364.96475636,2968072.77146958
749,2024-09-28,4003163.88017919,2942690.74202103
750,2024-10-03,3997194.70298966,2968937.16615781
751,2024-09-18,4012929.30983728,2959493.01867512
752,2024-10-01,3993068.61145465,2952290.94679201
753,2024-10-05,3997066.46267082,2941268.25787985
754,2024-09-17,4006166.77181413,2954384.24402074
755,2024-10-03,3997050.62898361,2957567.09639692
756,2024-09-22,4004373.06383018,2943679.74740965
757,2024-09-28,4003890.73440592,2984537.43165463
758,2024-10-03,3998988.20981121,2956257.09739141
759,2024-10-02,3995489.70196262,2954992.21625041
760,2024-10-03,4008197.99138059,2955251.51691433
761,2024-10-08,4006941.82948026,2956600.17724464
762,2024-10-06,3988443.0125421,2942909.20385519
763,2024-10-05,4016442.64124834,2965203.42909596
764,2024-09-12,3994047.28783134,2972740.43233108
765,2024-10-05,4005921.5654299,2953392.71122753
766,2024-10-02,4000587.77997215,2957132.49882101
767,2024-10-11,4017329.54401353,2958206.8328027
768,2024-10-03,4007816.18590238,2955363.15880934
769,2024-10-02,3993654.28852026,2957805.2456141
770,2024-10-04,4012041.49103653,2971996.74651041
771,2024-09-19,4002982.50872641,2947843.84546916
772,2024-10-04,4010360.32599501,2951855.43791526
773,2024-10-04,4008582.25716187,2957485.3116768
774,2024-10-09,4000022.93817149,2955198.61250766
775,2024-10-01,3997423.06767552,2945897.1664926
776,2024-10-06,3993348.50316492,2958404.23576536
777,2024-10-08,4002475.61428479,2959621.61081797
778,2024-10-06,4005135.52951031,2956555.14666412
779,2024-10-07,3998017.77765638,2954998.33410851
780,2024-09-23,4005359.58847676,2953040.10943944
781,2024-10-09,4010526.90233836,2958970.09182493
782,2024-10-07,3996484.74903544,2953973.5178828
783,2024-10-03,4025088.53964123,2963464.88518467
784,2024-09-25,4002833.78557521,2970087.84887662
785,2024-09-27,3998368.80410344,2941509.56361652
786,2024-10-08,4010297.96766579,2953006.32757367
787,2024-10-07,4006870.42064777,2938825.07367437
788,2024-10-07,4004350.05416909,2958970.09062374
789,2024-10-06,4007509.70834612,2953794.0212905
790,2024-10-03,3989152.33859402,2956550.70676797
791,2024-10-07,3998717.73280915,2955307.32421493
792,2024-10-04,3994977.03393936,2960824.80079584
793,2024-10-07,4009603.07264244,2976698.93369711
794,2024-10-06,4006348.08182833,2955994.06369014
795,2024-10-06,4001552.18611493,2971278.98592665
796,2024-10-08,3997592.06733232,2952812.65125053
797,2024-10-09,4001752.61287601,2956695.70153398
798,2024-09-29,3998448.3257914,2953832.13612957
799,2024-10-01,4006998.17120011,2954651.07440568
800,2024-10-05,3993276.50113161,2929246.39499727
801,2024-10-01,4007965.22394001,2955898.19303554
802,2024-10-08,4004127.99703795,2955932.41231758
803,2024-10-05,3989494.47777533,2973387.70002766
804,2024-10-11,4002083.86719082,2969177.8460929
805,2024-09-17,3997760.8510786,2953813.21530704
806,2024-10-08,4007191.16152735,2985838.86433408
807,2024-10-08,4005867.05418234,2968879.14577259
808,2024-10-05,3995278.17722297,2938174.42193803
809,2024-10-08,4009342.04419493,2946122.01882394
810,2024-10-09,4001460.48096928,2953495.12183993
811,2024-10-08,4004165.16274725,2954166.23653932
812,2024-10-04,4005109.79345943,2955617.08996195
813,2024-09-21,3994437.6194302,2954381.79626588
814,2024-10-06,4009670.74037533,2951756.27354282
815,2024-10-08,3992594.07652412,2972322.66237719
816,2024-10-05,4004527.82247088,2957554.88203308
817,2024-10-11,3996578.44181833,2956595.30458088
818,2024-10-08,4010555.73396633,2959420.63530097
819,2024-10-13,4015471.78573191,2964777.15892952
820,2024-10-05,3991238.35259154,2969891.0230946
821,2024-10-05,4008766.04648982,2972329.74991532
822,2024-09-19,4006758.58734124,2957196.54777967
823,2024-10-05,3990853.66974048,2972850.3627002
824,2024-10-07,4026310.98216929,2963073.14401686
825,2024-10-08,4014803.48317398,2955004.59230769
826,2024-10-07,3998046.73975841,2969213.34004246
827,2024-09-20,3996411.57880379,2954549.84260953
828,2024-10-04,3995331.33170273,2970648.64491307
829,2024-10-07,4009467.80500234,2956279.19004053
830,2024-10-11,3996326.31917971,2944996.24919641
831,2024-10-12,4007694.90439435,2955026.11921643
832,2024-09-27,4003511.11611384,2971096.37967671
833,2024-10-08,3992215.88448253,2973844.98666604
834,2024-09-29,4007051.3028703,2955222.57898917
835,2024-10-05,3999352.15174194,2956498.97295778
836,2024-10-11,4002869.64274176,2977711.15593053
837,2024-10-01,4004992.05194848,2951319.74461866
838,2024-10-11,4001973.26530591,2956474.66236657
839,2024-09-25,4001854.60560046,2941630.7088437
840,2024-10-02,4014210.50956853,2964309.35188928
841,2024-09-26,4003751.09510212,2952549.25548942
842,2024-10-09,3998748.17118726,2967307.97984684
843,2024-10-09,3990910.23822421,2952785.84929649
844,2024-10-09,3998884.07414577,2957897.33190934
845,2024-10-01,4013292.32153665,2975307.22055052
846,2024-10-10,3990622.72330861,2975535.45354509
847,2024-10-11,4008134.72689013,2971832.62463341
848,2024-09-19,4002392.41464663,2956601.05782024
849,2024-09-23,3987829.48711793,2961013.47576987
850,2024-10-10,4014266.89432387,2961155.92472432
851,2024-10-08,3998259.000746,2957150.06446862
852,2024-09-28,4013407.07416185,2960061.40363867
853,2024-09-30,4008637.30146939,2954599.3421631
854,2024-09-27,3998090.27415762,2940662.82648783
855,2024-10-10,3998984.81299915,2942340.32926523
856,2024-10-09,4006378.69614964,2956955.857584
857,2024-10-11,4003416.50862221,2954524.99896632
858,2024-09-26,4001817.74694554,2955702.10534133
859,2024-10-15,4011946.67757166,2945506.71097345
860,2024-09-30,4003120.53626008,2971568.749099
861,2024-10-11,4013427.86351171,2985974.0153495
862,2024-10-07,4012025.64145555,2928549.90114659
863,2024-10-12,4001433.52257616,2953808.8824778
864,2024-10-06,4008841.32287499,2955521.89174157
865,2024-10-07,3992213.28436835,2969085.79346455
866,2024-09-25,4012758.76715194,2957412.50124762
867,2024-09-28,4004499.04461699,2953043.26555907
868,2024-10-07,3994421.88910801,2972620.02357893
869,2024-10-08,3991987.31018982,2957533.11188734
870,2024-09-24,4003007.19846785,2952098.77164403
871,2024-10-12,3998542.3704146,2945257.48332571
872,2024-09-28,4012348.71946322,2955411.26907617
873,2024-10-11,4006306.64853582,2957017.31306117
874,2024-10-10,4018612.73891545,2966570.0116722
875,2024-10-10,3997269.70223139,2956552.2414156
876,2024-09-26,4000271.46579982,2952247.70091185
877,2024-09-24,4005812.24337162,2953599.95963248
878,2024-10-03,4003204.63231672,2941502.74848703
879,2024-10-18,4021230.92681617,2954743.35988162
880,2024-10-08,4011795.78814615,2959125.11569981
881,2024-10-12,4008489.83236595,2971861.65576903
882,2024-10-13,4007244.25473642,2954136.43504227
883,2024-10-09,4020234.11263094,2967606.00750646
884,2024-09-25,3998473.31422045,2950722.69428435
885,2024-10-09,4001121.77046091,2966753.64657473
886,2024-10-05,4016163.60187917,2960598.4074816
887,2024-10-12,3998389.25091325,2955940.81818181
888,2024-10-12,3987018.95895433,2934427.93821799
889,2024-10-01,3994946.89299238,2972037.11576628
890,2024-09-25,4005508.72522736,2953939.87259282
891,2024-09-30,4016145.22293497,2967096.71058955
892,2024-10-15,4008759.41940039,2956146.69317231
893,2024-09-28,4004054.1010565,2970994.15039345
894,2024-10-11,4003710.5097636,2951535.14208693
895,2024-09-29,4003701.0383897,2954917.28778227
896,2024-10-11,3986614.56859398,2982336.27763402
897,2024-10-06,3998213.43565099,2955909.05300909
898,2024-10-12,4003146.87370586,2959012.43095467
899,2024-10-11,4012122.19469183,2982911.84819373
900,2024-10-02,3981683.30914108,2958490.55918356
901,2024-10-14,3995917.32131261,2954890.828696
902,2024-10-01,4003687.23582915,2947319.5483084
903,2024-09-27,4003945.81124294,2959243.47249452
904,2024-10-16,4001886.0519019,2952842.75174297
905,2024-10-10,4009869.99254178,2966519.44680301
906,2024-10-12,4003477.42062314,2953201.31300389
907,2024-10-10,4007882.05002519,2968905.12856088
908,2024-09-24,4005901.58783601,2957267.98274191
909,2024-10-16,4001496.15539557,2955374.88482022
910,2024-10-12,3995709.26183872,2946913.45599652
911,2024-10-16,4002635.74577313,2953251.10814553
912,2024-09-30,4002038.18587756,2957175.58571284
913,2024-09-30,4006965.82853484,2938248.76081188
914,2024-10-16,3996569.3833261,2945071.10602744
915,2024-10-16,4011041.10996428,2959229.97545744
916,2024-10-17,4009862.73159092,2943512.18005689
917,2024-10-01,3998211.55878138,2954825.68804167
918,2024-10-16,4002534.85135935,2967961.58060645
919,2024-10-13,3987781.61352508,2957868.90651128
920,2024-10-01,4007203.45473067,2956942.68362858
921,2024-10-13,3996713.30890273,2957253.07924215
922,2024-10-13,4007608.93149977,2979383.84471758
923,2024-10-08,4016836.3063076,2959321.91134115
924,2024-10-17,4001065.80868838,2954978.79120654
925,2024-10-04,4003035.79272828,2957107.58588289
